,설치년도,군구,주소,충전소명,시설구분(대),시설구분(소),기종(대),기종(소),충전기ID,충전소ID,위도,경도,법정동코드,법정동명,중심위도,중심경도,충전소중심지거리(급속),인근충전소위도(급속),인근충전소경도(급속),인근충전소거리(급속)
0,2017,강동구,서울특별시 강동구 고덕로28길 36,암사1동 공영주차장,주차시설,공영주차장,급속,급속(50kW),1,ME174003,37.5529087,127.1372547,11740107,암사동,37.55780509238078,127.13106240400549,771.1703341873468,37.55270787,127.13799681,69.12669836037361
1,2017,강동구,서울특별시 강동구 선사로 70,천호유수지 공영주차장,주차시설,공영주차장,급속,급속(50kW),1,ME174004,37.5448122,127.1218396,11740109,천호동,37.544376009316714,127.12763147740576,514.1289783219333,37.544788986,127.12187757,4.227211603102502
2,2017,강동구,서울특별시 강동구 진황도로29길 34,천호3동 제1공영주차장,주차시설,공영주차장,급속,급속(50kW),1,ME174005,37.5387951,127.1333987,11740109,천호동,37.544376009316714,127.12763147740576,802.1549134185792,37.539127685,127.13326909,38.70718248128551
3,2017,강서구,서울특별시 강서구 가로공원로 189,가로공원로 지하공영주차장,주차시설,공영주차장,급속,급속(50kW),1,ME174006,37.5372628,126.8383789,11500103,화곡동,37.540699201322994,126.84727060019719,873.5073217364705,37.5372351,126.8370373,118.33277597926438
4,2017,강서구,서울특별시 강서구 강서로5길 50,곰달래문화복지센터 공영주차장,주차시설,공영주차장,급속,급속(50kW),1,ME174007,37.5289561,126.8490887,11500103,화곡동,37.540699201322994,126.84727060019719,1313.2083680160952,37.5278243,126.8489201,126.72559493289512
5,2017,강서구,서울특별시 강서구 까치산로4길 22,볏골공원 지하공영주차장,주차시설,공영주차장,급속,급속(50kW),1,ME174008,37.5419747,126.8444499,11500103,화곡동,37.540699201322994,126.84727060019719,286.6760566000366,37.5413318,126.8444607,71.49355978404444
6,2017,강서구,서울특별시 강서구 우장산로 114,화곡6-1 공영주차장,주차시설,공영주차장,급속,급속(50kW),1,ME174009,37.5530457,126.8488169,11500103,화곡동,37.540699201322994,126.84727060019719,1377.1085173442937,37.5529955,126.8484225,35.213253346224185
7,2017,관악구,서울특별시 관악구 관천로 98,신림동 제1공영주차장,주차시설,공영주차장,급속,급속(50kW),1,ME174011,37.4874046,126.9235075,11620102,신림동,37.46319952201074,126.93580773340327,2898.3998963157887,37.4874094,126.9232759,20.441440713872232
8,2017,관악구,서울특별시 관악구 난곡로34길 71,난곡동 제1공영주차장,주차시설,공영주차장,급속,급속(50kW),1,ME174012,37.4722977,126.9231169,11620102,신림동,37.46319952201074,126.93580773340327,1509.9812531293294,37.4722102,126.9231529,10.235111496269738
9,2017,관악구,서울특별시 관악구 낙성대로4가길 5,낙성대동주민센터,기타시설,공중전화부스,급속,급속(50kW),1,ME174013,37.476296,126.9583876,11620101,봉천동,37.47797496610814,126.9534874765543,471.7872097571503,37.47537,126.95979,160.98910067092308
10,2017,관악구,서울특별시 관악구 봉천로21길 38,보라매 제1공영주차장,주차시설,공영주차장,급속,급속(50kW),1,ME174014,37.488301,126.9346119,11620101,봉천동,37.47797496610814,126.9534874765543,2024.9744602116123,37.470038,126.9292421,2085.30116848627
11,2017,관악구,서울특별시 관악구 봉천로21길 38,보라매 제1공영주차장,주차시설,공영주차장,급속,급속(50kW),2,ME174014,37.488301,126.9346119,11620101,봉천동,37.47797496610814,126.9534874765543,2024.9744602116123,37.470038,126.9292421,2085.30116848627
12,2017,관악구,서울특별시 관악구 양지길 63,원신 공영주차장,주차시설,공영주차장,급속,급속(50kW),1,ME174015,37.470038,126.9292421,11620102,신림동,37.46319952201074,126.93580773340327,955.7239338462729,37.4722102,126.9231529,589.1649429857679
13,2017,광진구,서울특별시 광진구 능동로 216,어린이대공원 후문주차장,관광시설,관광지,급속,급속(50kW),1,ME174016,37.5515067,127.0869275,11215102,능동,37.55057936342495,127.0817381550733,469.9662312732307,37.5515067,127.0869975,6.17091853453795
14,2017,노원구,서울특별시 노원구 노원로 330,롯데마트 중계점,상업시설,마트(쇼핑몰),급속,급속(50kW),1,ME174018,37.6466673,127.0715514,11350106,중계동,37.65101288661096,127.07999779125096,887.8267182266088,37.646785459,127.07128445,26.926242724065084
15,2017,노원구,서울특별시 노원구 하계동 251-8,실증용 Mock-up 주택 홍보관,관광시설,홍보관,급속,급속(50kW),1,ME174020,37.6381803,127.0737876,11350104,하계동,37.63764458714343,127.07250995943339,127.48295674775304,37.5746807,127.0401814,7656.3274765418355
16,2017,노원구,서울특별시 노원구 하계동 251-8,실증용 Mock-up 주택 홍보관,관광시설,홍보관,급속,급속(50kW),2,ME174020,37.6381803,127.0737876,11350104,하계동,37.63764458714343,127.07250995943339,127.48295674775304,37.5746807,127.0401814,7656.3274765418355
17,2017,동대문구,서울특별시 동대문구 천호대로 145,동대문구청,공공시설,관공서,급속,급속(50kW),1,ME174021,37.5746807,127.0401814,11230102,용두동,37.57572086231629,127.03429171485794,532.9297823842287,37.574730403,127.03907751,97.44106523380373
18,2017,동작구,서울특별시 동작구 흑석로 102,중앙대학교병원 다정관 주차장,근린생활시설,병원,급속,급속(50kW),1,ME174022,37.5055471,126.9607195,11590105,흑석동,37.50549290376016,126.96233704706508,143.14822057732826,37.5052495,126.9607317,33.10910450468719
19,2017,마포구,서울특별시 마포구 토정로 2,양화진공영주차장,주차시설,공영주차장,급속,급속(50kW),1,ME174023,37.5457992,126.9117265,11440122,합정동,37.546975643455696,126.90898726754176,275.03757559056015,37.5455023695556,126.911413488,43.02255764875552
20,2017,마포구,서울특별시 마포구 효창목길 31,공덕1-1공영주차장,주차시설,공영주차장,급속,급속(50kW),1,ME174024,37.5471234,126.9612454,11170119,효창동,37.542824394635765,126.96097111390651,477.7528092379407,37.547493,126.963012,161.07625664503988
21,2017,서대문구,서울특별시 서대문구 홍제내길 227,홍제견인차량보관소 주차장,공공시설,지자체시설,급속,급속(50kW),1,ME174025,37.5905929,126.9407564,11410111,홍제동,37.58707668244387,126.94895107306588,822.270807818955,37.481369,127.0238502,14183.990852959132
22,2017,서대문구,서울특별시 서대문구 홍제내길 227,홍제견인차량보관소 주차장,공공시설,지자체시설,급속,급속(50kW),2,ME174025,37.5905929,126.9407564,11410111,홍제동,37.58707668244387,126.94895107306588,822.270807818955,37.481369,127.0238502,14183.990852959132
23,2017,서초구,서울특별시 서초구 남부순환로 340길 58,서울시인재개발원,공공시설,지자체시설,급속,급속(50kW),1,ME174026,37.481369,127.0238502,11650108,서초동,37.48837476066834,127.01680535750033,996.3903358082305,37.4794386,127.0205689,360.4295500095542
24,2017,서초구,서울특별시 서초구 양재대로12길 74,서울추모공원,공공시설,지자체시설,급속,급속(50kW),1,ME174027,37.4536062,127.0428005,11650104,원지동,37.443320687492225,127.04862966597167,1252.670523464411,37.45958384,127.04233054,665.97643196897
25,2017,송파구,서울특별시 송파구 잠실동 84,아시아공원 공영주차장,주차시설,공영주차장,급속,급속(50kW),1,ME174028,37.5102969,127.0788121,11710101,잠실동,37.5119628280698,127.08339049764068,445.01587174899504,37.4918392,127.1178931,4012.2294123733527
26,2017,송파구,서울특별시 송파구 잠실동 84,아시아공원 공영주차장,주차시설,공영주차장,급속,급속(50kW),2,ME174028,37.5102969,127.0788121,11710101,잠실동,37.5119628280698,127.08339049764068,445.01587174899504,37.4918392,127.1178931,4012.2294123733527
27,2017,송파구,서울특별시 송파구 잠실동 84,아시아공원 공영주차장,주차시설,공영주차장,급속,급속(50kW),3,ME174028,37.5102969,127.0788121,11710101,잠실동,37.5119628280698,127.08339049764068,445.01587174899504,37.4918392,127.1178931,4012.2294123733527
28,2017,송파구,서울특별시 송파구 중대로 80,롯데마트 송파점,상업시설,마트(쇼핑몰),급속,급속(50kW),1,ME174029,37.4918392,127.1178931,11710108,문정동,37.485585036111516,127.12255946532606,807.5439064965695,37.493675214,127.11849377,210.92142423013502
29,2017,영등포구,서울특별시 영등포구 신길동 3203,신길6동 공영노외주차장(구 신길 제5동 주민센터),기타시설,공중전화부스,급속,급속(50kW),1,ME174031,37.502512989,126.9110497,11560132,신길동,37.506064430223205,126.91361404352891,454.7269235018885,37.502363057,126.91346585,213.78925759859558
30,2017,영등포구,서울특별시 영등포구 신길로40길 5,신길4동1마을공원 공영주차장,주차시설,공영주차장,급속,급속(50kW),1,ME174032,37.507122,126.9116817,11560132,신길동,37.506064430223205,126.91361404352891,207.28756706612722,37.5049810409,126.9095268262,304.63926425921824
31,2017,영등포구,서울특별시 영등포구 영중로3길 7,영등포 제3공영,주차시설,공영주차장,급속,급속(50kW),1,ME174034,37.5180087,126.9030865,11560105,영등포동4가,37.51789068880999,126.9035777653571,45.36201337722966,37.5179415,126.9031967,12.25957930696176
32,2017,용산구,서울특별시 용산구 원효로35길 53,신창동 공영주차장,주차시설,공영주차장,급속,급속(50kW),1,ME174035,37.5353568,126.9552587,11170114,신창동,37.53577367952522,126.95497810633758,52.49577801058143,37.532788855,126.95955853,474.64191735656703
33,2017,용산구,서울특별시 용산구 이태원로 224-19,한남동 공영주차장,주차시설,공영주차장,급속,급속(50kW),1,ME174036,37.5349284,127.0002489,11170131,한남동,37.537542548151926,127.00517887965911,523.4849019353298,37.535293,126.999925,49.59133736140161
34,2017,은평구,서울특별시 은평구 수색로 342-1,현대자동차 수색대리점,차량정비시설,서비스센터,급속,급속(50kW),1,ME174037,37.5867665,126.8880299,11380101,수색동,37.585573481118566,126.8945465125158,590.6059625126945,37.585061,126.886012,259.96165002240264
35,2017,은평구,서울특별시 은평구 진관1로 40,은평구민체육센터,공공시설,지자체시설,급속,급속(50kW),1,ME174038,37.6310603,126.9246413,11380114,진관동,37.63967722434144,126.93782346490225,1506.1489507088818,37.627813954,126.92915553,536.975329444628
36,2017,종로구,서울특별시 종로구 인사동5길 29,태화빌딩,공동주택시설,사업장(사옥),급속,급속(50kW),1,ME174039,37.5718148,126.9850443,11110136,인사동,37.5717156729493,126.98607381515829,91.61117185131529,37.573007903,126.98733439,241.52695751185075
37,2017,종로구,서울특별시 종로구 창경궁로 215,한국예술종합학교(종로),교육문화시설,학교,급속,급속(50kW),1,ME174040,37.5824318,126.9974047,11110130,와룡동,37.58171456591497,126.99255009481925,436.12687492114645,37.5820319,126.9970157,56.14551390491501
38,2017,중구,서울특별시 중구 장충단로 59,국립극장,공공시설,지자체시설,급속,급속(50kW),1,ME174041,37.5517908,127.0002167,11140144,장충동2가,37.554994794730405,127.00058989169148,357.1308094232568,37.5745068,127.089592,8272.78133763746
39,2017,중구,서울특별시 중구 장충단로 59,국립극장,공공시설,지자체시설,급속,급속(50kW),2,ME174041,37.5517908,127.0002167,11140144,장충동2가,37.554994794730405,127.00058989169148,357.1308094232568,37.5745068,127.089592,8272.78133763746
40,2017,중랑구,서울특별시 중랑구 용마산로 250-12,용마폭포공원 공영주차장,주차시설,공영주차장,급속,급속(50kW),1,ME174044,37.5745068,127.089592,11260101,면목동,37.582376099415036,127.08921892289165,874.023357369739,37.5749,127.089442,45.676570709015095
41,2017,서초구,서울특별시 서초구 양재대로12길 73-71 (원지동),서울만남(부산) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),1,ME178009,37.4600218,127.0420378,11650104,원지동,37.443320687492225,127.04862966597167,1943.193137681182,37.508834,127.064114,5766.619601953264
42,2017,서초구,서울특별시 서초구 양재대로12길 73-71 (원지동),서울만남(부산) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),2,ME178009,37.4600218,127.0420378,11650104,원지동,37.443320687492225,127.04862966597167,1943.193137681182,37.508834,127.064114,5766.619601953264
43,2018,강남구,서울특별시 강남구 테헤란로606,파크하얏트서울호텔,상업시설,숙박시설,급속,급속(50kW),1,ME181101,37.508834,127.064114,11680106,대치동,37.49918983082211,127.06334667950938,1072.5266084253942,37.5066326,127.0652019,262.92205462847807
44,2018,서대문구,서울특별시 서대문구 연희로 353,스위스그랜드호텔(구 그랜드힐튼호텔),상업시설,숙박시설,급속,급속(50kW),1,ME181102,37.590003,126.934744,11410118,홍은동,37.59302549117553,126.9385709042098,476.20074558835387,37.588081526,126.93649902,263.7471947387044
45,2018,금천구,서울특별시 금천구 두산로 71 (독산동),롯데 VIC마켓 금천점,상업시설,마트(쇼핑몰),급속,급속(50kW),1,ME181133,37.470581,126.895698,11545102,독산동,37.46747612339402,126.8982967098815,414.24225910170173,37.559534,126.981817,12471.072434282882
46,2018,금천구,서울특별시 금천구 두산로 71 (독산동),롯데 VIC마켓 금천점,상업시설,마트(쇼핑몰),급속,급속(50kW),2,ME181133,37.470581,126.895698,11545102,독산동,37.46747612339402,126.8982967098815,414.24225910170173,37.559534,126.981817,12471.072434282882
47,2018,중구,서울특별시 중구 소공로 51번지,우리은행본점,근린생활시설,금융기관,급속,급속(50kW),12,ME181150,37.559534,126.981817,11140122,회현동2가,37.55876257669636,126.98293416442716,130.66680512233776,37.5728411,126.8323738,13254.566232187624
48,2018,중구,서울특별시 중구 소공로 51번지,우리은행본점,근린생활시설,금융기관,급속,급속(50kW),13,ME181150,37.559534,126.981817,11140122,회현동2가,37.55876257669636,126.98293416442716,130.66680512233776,37.5728411,126.8323738,13254.566232187624
49,2018,강서구,"서울특별시 강서구 양천로 251, 입구 우측",마곡레포츠센터 ,공공시설,지자체시설,급속,급속(50kW),1,ME183001,37.5728411,126.8323738,11500105,마곡동,37.56864906045996,126.82940983146305,533.8872595569409,37.57276506,126.83211469,24.350658939205225
50,2018,도봉구,서울특별시 도봉구 창2동 582-22,창2동 제4공영주차장,주차시설,공영주차장,급속,급속(50kW),1,ME183002,37.6413031,127.0364035,11320107,창동,37.647745491815094,127.04406470622502,984.0953971093952,37.642224,127.037342,131.58279483627095
51,2018,도봉구,"서울특별시 도봉구 창3동 504-21, 좌측 안쪽",창3동 제1공영주차장,주차시설,공영주차장,급속,급속(50kW),1,ME183003,37.6332558,127.0412125,11320107,창동,37.647745491815094,127.04406470622502,1627.7892200590343,37.6331655024,127.0428829532,147.4411309125911
52,2018,마포구,"서울특별시 마포구 노고산동 33-1, B3 28",창천공영주차장,주차시설,공영주차장,급속,급속(50kW),1,ME183004,37.55493,126.9389738,11440110,노고산동,37.55438895228857,126.93778538675218,120.9666926807509,37.5563,126.942237,325.502414880349
53,2018,강북구,"서울특별시 강북구 오현로 21길 84, 옥상 주차장",번동햇살 공영주차장,주차시설,공영주차장,급속,급속(50kW),1,ME183005,37.6249449,127.0334805,11305102,번동,37.62904413412293,127.03675551051244,539.0545530144584,37.625084,127.033404,16.870850562915876
54,2018,관악구,서울특별시 관악구 난곡로 67,난향동 주민센터,공공시설,주민센터,급속,급속(50kW),1,ME183006,37.4616153,126.9189711,11620102,신림동,37.46319952201074,126.93580773340327,1499.8743911973688,37.4610661511,126.9198746198,100.44008748095368
55,2018,금천구,"서울특별시 금천구 독산로 36나길 21, B1 18",시흥제4동공영주차장,주차시설,공영주차장,급속,급속(50kW),1,ME183007,37.4589664,126.9084827,11545103,시흥동,37.449530199101986,126.90928980328589,1049.719726587122,37.459156,126.908331,24.975225084418362
56,2018,도봉구,"서울특별시 도봉구 쌍문3동 315-62, 지하 1층 안쪽",쌍문3동 제2공영주차장,주차시설,공영주차장,급속,급속(50kW),1,ME183008,37.6493531,127.0293841,11320105,쌍문동,37.65335781177766,127.0270974101564,488.1444587509066,37.6457087831,127.0288091096,408.37938678610635
57,2018,마포구,"서울특별시 마포구 상암동 월드컵북로 58길 15, 지하4층 18",스탠포드호텔코리아,상업시설,숙박시설,급속,급속(50kW),1,ME183009,37.5823581,126.886648,11440127,상암동,37.57072003647314,126.87988623319272,1423.107346608964,37.5831206,126.8869829,89.77522389051198
58,2018,영등포구,"서울특별시 영등포구 의사당대로1, 국회도서관 앞",국회도서관,공공시설,공공기관,급속,급속(100kW동시),1,ME183103,37.5300002,126.9169991,11560110,여의도동,37.52850492683605,126.9284679473727,1027.2365008892411,37.5284644,126.9149198,250.5662513024628
59,2018,영등포구,"서울특별시 영등포구 의사당대로1, 국회도서관 앞",국회도서관,공공시설,공공기관,급속,급속(100kW동시),2,ME183103,37.5300002,126.9169991,11560110,여의도동,37.52850492683605,126.9284679473727,1027.2365008892411,37.5284644,126.9149198,250.5662513024628
60,2018,영등포구,"서울특별시 영등포구 의사당대로1, 국회도서관 앞",국회도서관,공공시설,공공기관,급속,급속(100kW동시),52,ME183103,37.5300002,126.9169991,11560110,여의도동,37.52850492683605,126.9284679473727,1027.2365008892411,37.5284644,126.9149198,250.5662513024628
61,2018,영등포구,"서울특별시 영등포구 의사당대로1, 국회의원회관 주차장 우측",국회의원회관,공공시설,공공기관,급속,급속(100kW동시),1,ME183219,37.5284644,126.9149198,11560110,여의도동,37.52850492683605,126.9284679473727,1197.5541663636295,37.644779,127.059382,18146.90853054453
62,2018,영등포구,"서울특별시 영등포구 의사당대로1, 국회의원회관 주차장 우측",국회의원회관,공공시설,공공기관,급속,급속(100kW동시),2,ME183219,37.5284644,126.9149198,11560110,여의도동,37.52850492683605,126.9284679473727,1197.5541663636295,37.644779,127.059382,18146.90853054453
63,2018,영등포구,"서울특별시 영등포구 의사당대로1, 국회의원회관 주차장 우측",국회의원회관,공공시설,공공기관,급속,급속(100kW동시),52,ME183219,37.5284644,126.9149198,11560110,여의도동,37.52850492683605,126.9284679473727,1197.5541663636295,37.644779,127.059382,18146.90853054453
64,2018,노원구,서울특별시 노원구 덕릉로 450,노원에코센터,공공시설,지자체시설,급속,급속(50kW),1,ME184075,37.644779,127.059382,11350105,상계동,37.67299194181273,127.07033673387207,3277.1545752233787,37.64484136,127.05948431,11.367711143372045
65,2018,영등포구,서울특별시 영등포구 양산로111,영등포구청 환승공영주차장,주차시설,환승주차장,급속,급속(50kW),1,ME184076,37.524521,126.895436,11560113,당산동3가,37.52586213949938,126.89711351458065,210.10645350304216,37.524754,126.89562,30.570360122227097
66,2018,중랑구,서울특별시 중랑구 신내로 156,서울의료원,근린생활시설,병원,급속,급속(50kW),1,ME184077,37.6128457,127.0993409,11260106,신내동,37.61260284187596,127.10080876635266,132.37471338450757,37.6129,127.0994,7.972178404293659
67,2018,영등포구,"서울특별시 영등포구 영중로 125, 지상주차장(외부 1F)",롯데 빅마켓,상업시설,마트(쇼핑몰),급속,급속(100kW동시),1,ME18A002,37.528123,126.90408,11560109,영등포동8가,37.52829994600516,126.90529436924353,109.12247474218614,37.51202,126.92238,2410.5876050903807
68,2018,영등포구,"서울특별시 영등포구 영중로 125, 지상주차장(외부 1F)",롯데 빅마켓,상업시설,마트(쇼핑몰),급속,급속(100kW동시),2,ME18A002,37.528123,126.90408,11560109,영등포동8가,37.52829994600516,126.90529436924353,109.12247474218614,37.51202,126.92238,2410.5876050903807
69,2018,영등포구,"서울특별시 영등포구 영중로 125, 지상주차장(외부 1F)",롯데 빅마켓,상업시설,마트(쇼핑몰),급속,급속(100kW동시),3,ME18A002,37.528123,126.90408,11560109,영등포동8가,37.52829994600516,126.90529436924353,109.12247474218614,37.51202,126.92238,2410.5876050903807
70,2018,영등포구,"서울특별시 영등포구 영중로 125, 지상주차장(외부 1F)",롯데 빅마켓,상업시설,마트(쇼핑몰),급속,급속(100kW동시),4,ME18A002,37.528123,126.90408,11560109,영등포동8가,37.52829994600516,126.90529436924353,109.12247474218614,37.51202,126.92238,2410.5876050903807
71,2018,영등포구,"서울특별시 영등포구 영중로 125, 지상주차장(외부 1F)",롯데 빅마켓,상업시설,마트(쇼핑몰),급속,급속(100kW동시),5,ME18A002,37.528123,126.90408,11560109,영등포동8가,37.52829994600516,126.90529436924353,109.12247474218614,37.51202,126.92238,2410.5876050903807
72,2018,영등포구,"서울특별시 영등포구 영중로 125, 지상주차장(외부 1F)",롯데 빅마켓,상업시설,마트(쇼핑몰),급속,급속(100kW동시),6,ME18A002,37.528123,126.90408,11560109,영등포동8가,37.52829994600516,126.90529436924353,109.12247474218614,37.51202,126.92238,2410.5876050903807
73,2018,영등포구,서울특별시 영등포구 여의대방로 53길 22,성애병원,근린생활시설,병원,급속,급속(100kW멀티),1,ME18B159,37.51202,126.92238,11560132,신길동,37.506064430223205,126.91361404352891,1018.6253854689681,37.5115293,126.9223916,54.57294258991297
74,2018,강북구,서울특별시 강북구 삼양로 230-12,냉천길 공영주차장,주차시설,공영주차장,급속,급속(100kW멀티),1,ME18B160,37.62393,127.01953,11305101,미아동,37.62109934674796,127.02387987626821,496.1534755543913,37.623979,127.019532,5.451397790240089
75,2018,강북구,서울특별시 강북구 도봉로 61길 46,미아동 공영주차장,주차시설,공영주차장,급속,급속(100kW멀티),1,ME18B161,37.62851,127.02233,11305101,미아동,37.62109934674796,127.02387987626821,833.8059472035839,37.630574,127.021873,233.00819724496492
76,2018,강북구,서울특별시 강북구 도봉로 69길 29,수유마을시장 공영주차장,주차시설,공영주차장,급속,급속(100kW멀티),1,ME18B162,37.62047,127.02679,11305101,미아동,37.62109934674796,127.02387987626821,266.2402835139998,37.6186655,127.0280959,231.27902915945393
77,2018,구로구,서울특별시 구로구 개봉동 134-8,개봉1동 주민센터 옆 공영주차장,주차시설,공영주차장,급속,급속(100kW멀티),1,ME18B163,37.50016,126.85106,11530107,개봉동,37.494224747761535,126.8519426662647,663.3438505661964,37.506105,126.85316,686.5193870277885
78,2018,구로구,서울특별시 구로구 벚꽃로 370 ,하늘공원주차장,주차시설,공원주차장,급속,급속(100kW멀티),1,ME18B164,37.48739,126.88051,11530103,가리봉동,37.482700106326476,126.88803772989327,845.1000681688288,37.48724,126.88053,16.772327128241947
79,2018,도봉구,서울특별시 도봉구 쌍문2동 710-4,쌍문2동 제3공영주차장,주차시설,공영주차장,급속,급속(100kW멀티),1,ME18B165,37.66116,127.03864,11320105,쌍문동,37.65335781177766,127.0270974101564,1336.886869591726,37.6609949,127.040766,188.04202708718168
80,2018,서초구,서울특별시 서초구 남부순환로 2584,서초구청,공공시설,관공서,급속,급속(100kW멀티),1,ME18B166,37.48358,127.03269,11650108,서초동,37.48837476066834,127.01680535750033,1502.2803981267111,37.483772043,127.03118732,134.29927317645667
81,2018,성북구,서울특별시 성북구 정릉동 829-1,북한산국립공원 정릉탐방지원센터,관광시설,관광안내소,급속,급속(100kW멀티),1,ME18B167,37.61846,126.9969,11290133,정릉동,37.615586951442225,126.99766937098943,326.03181386718325,37.6176879,127.000675,343.3967801810947
82,2018,은평구,서울특별시 은평구 진관동 278,북한산국립공원주차장,관광시설,관광안내소,급속,급속(100kW멀티),1,ME18B168,37.65584,126.94885,11380114,진관동,37.63967722434144,126.93782346490225,2040.837345889869,37.640488,126.942528,1795.5141792510692
83,2018,종로구,서울특별시 종로구 창의문로 145,부암동 주민센터,공공시설,주민센터,급속,급속(100kW멀티),1,ME18B169,37.59246,126.96412,11110184,부암동,37.59476324556175,126.96559042130346,286.7274677702374,37.5840274,126.9699743,1070.1862109379103
84,2018,강남구,서울특별시 강남구 남부순환로3104,SETEC,관광시설,전시관,급속,급속(100kW멀티),1,ME18B170,37.49584,127.07223,11680106,대치동,37.49918983082211,127.06334667950938,869.0773013511111,37.496717186,127.07171897,107.45383193594816
85,2018,강남구,서울특별시 강남구 개포로 25길 32,논현로22길 공영주차장,주차시설,공영주차장,급속,급속(100kW멀티),1,ME18B171,37.48151,127.04851,11680103,개포동,37.480276382085364,127.06259188505676,1253.0168642172066,37.481047,127.046674,169.99034611118137
86,2018,강남구,서울특별시 강남구 개포동 13-2,대청역 공영주차장,주차시설,공영주차장,급속,급속(100kW멀티),1,ME18B172,37.49491,127.07928,11680103,개포동,37.480276382085364,127.06259188505676,2194.5616687861702,37.494918,127.07911,15.02424648370994
87,2018,강남구,서울특별시 강남구 압구정동 453,압구정로29길 공영노상주차장,주차시설,공영주차장,급속,급속(100kW멀티),1,ME18B173,37.52968,127.02782,11680110,압구정동,37.530736240237125,127.02847878449755,130.8949468560167,37.529958,127.027709,32.42486007088525
88,2018,강북구,서울특별시 강북구 삼양로107길 30,가오리 공영주차장,주차시설,공영주차장,급속,급속(100kW멀티),1,ME18B174,37.64152,127.01495,11305103,수유동,37.63832677944964,127.00737178236452,756.9520740390832,37.641577,127.014969,6.555178885623063
89,2018,강서구,서울특별시 강서구 양천로61길 101,가양레포츠센터,공공시설,지자체시설,급속,급속(100kW멀티),1,ME18B175,37.56198,126.86373,11500104,가양동,37.56788945266073,126.8510598133111,1297.3919008388953,37.5578757,126.8600664,559.075297971273
90,2018,강서구,서울특별시 강서구 화곡로65길62,강서구민올림픽체육센터,공공시설,지자체시설,급속,급속(100kW멀티),1,ME18B176,37.55962,126.85057,11500102,등촌동,37.55456418997172,126.8543090962772,651.1703254583867,37.5570215,126.8509165,290.54986441524153
91,2018,노원구,서울특별시 노원구 상계2동 373-13,상계2동 공영주차장,주차시설,공영주차장,급속,급속(100kW멀티),1,ME18B177,37.65668,127.06751,11350105,상계동,37.67299194181273,127.07033673387207,1827.5626905577806,37.6568324,127.0676377,20.33578503418792
92,2018,마포구,서울특별시 마포구 매봉산로 37,DMC 산학협력연구센터,공공시설,지자체시설,급속,급속(100kW멀티),1,ME18B178,37.576,126.89053,11440127,상암동,37.57072003647314,126.87988623319272,1107.925515933,37.575727,126.8899726,57.744943596593956
93,2018,송파구,서울특별시 송파구 성내천로299-7,마천동2공영주차장,주차시설,공영주차장,급속,급속(100kW멀티),1,ME18B179,37.49427,127.15624,11710114,마천동,37.49848696830423,127.15275251791014,560.499278464292,37.494279485,127.15625764,1.8799782768922761
94,2018,송파구,서울특별시 송파구 오금로68길8,거여동공영주차장,주차시설,공영주차장,급속,급속(100kW멀티),1,ME18B180,37.49223,127.15033,11710113,거여동,37.489726894027825,127.14497969053633,548.689541780473,37.4935643829,127.146969926,331.50309704546
95,2018,송파구,서울특별시 송파구 성내천로33가길20,천마공영주차장,주차시설,공영주차장,급속,급속(100kW멀티),1,ME18B181,37.50028,127.15482,11710114,마천동,37.49848696830423,127.15275251791014,270.2318889710737,37.500247991,127.15484017,3.979219248780085
96,2018,용산구,서울특별시 용산구 회나무로 55 ,이태원2동공영주차장,주차시설,공영주차장,급속,급속(100kW멀티),1,ME18B182,37.54034,126.99267,11170130,이태원동,37.538510016014676,126.9925227651108,203.52226938626603,37.540478116,126.99271592,15.882510839712305
97,2018,은평구,서울특별시 은평구 은평로 111,이마트 은평점,상업시설,마트(쇼핑몰),급속,급속(100kW멀티),1,ME18B183,37.60077,126.92049,11380107,응암동,37.59383528652553,126.9231250595101,804.0846607984275,37.600557,126.920074,43.63579551538198
98,2018,양천구,서울특별시 양천구 화곡로4길 10,신월5동 주민센터,공공시설,주민센터,급속,급속(100kW멀티),1,ME18B184,37.53852,126.82716,11470103,신월동,37.52660593745799,126.83432123077874,1465.99865725458,37.538651151,126.82686953,29.472056929125525
99,2018,양천구,서울특별시 양천구 중앙로 32길 1,신정1동 주민센터,공공시설,주민센터,급속,급속(100kW멀티),1,ME18B185,37.51855,126.85429,11470101,신정동,37.51519455087799,126.8557190417005,393.2576721183281,37.5195865,126.853912,119.9781852516799
100,2018,양천구,서울특별시 양천구 목동 중앙본로 120,목2동 주민센터,공공시설,주민센터,급속,급속(100kW멀티),1,ME18B186,37.5461,126.87168,11470102,목동,37.53604466340131,126.87452133943201,1143.921290208195,37.5505591,126.8716496,495.836540465605
101,2018,성동구,서울특별시 성동구 동일로 199,송정동 공영주차장,주차시설,공영주차장,급속,급속(100kW멀티),1,ME18B187,37.54988,127.06804,11200118,송정동,37.55317975269097,127.0620787208393,641.5678705166882,37.55326884,127.06840281,378.1767398289754
102,2018,강남구,서울특별시 강남구 개포로 621,sh서울주택도시공사,공공시설,공공기관,급속,급속(200kW동시),11,ME18B278,37.49414,127.07879,11680103,개포동,37.480276382085364,127.06259188505676,2102.3291497021837,37.53025,127.12379,5645.888754632189
